created_at,id,id_str,full_text,Results,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,,,,
Sat Apr 03 15:21:14 +0000 2021,1.37837E+18,1.37837E+18,"NEW WORLD
https://t.co/1zkRv2iZjT
#SixTONESANN",1,FALSE,"[0, 46]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [34, 46]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1zkRv2iZjT', 'expanded_url': 'https://youtu.be/8W_GSGtyYdc', 'display_url': 'youtu.be/8W_GSGtyYdc', 'indices': [10, 33]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1345333408998723591, 'id_str': '1345333408998723591', 'name': '✨', 'screen_name': 'smil_e_gao', 'location': '壁打ち', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 4, 'listed_count': 0, 'created_at': 'Sat Jan 02 11:37:43 +0000 2021', 'favourites_count': 824, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1950, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1353957763878055936/n7JJSoxQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1353957763878055936/n7JJSoxQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1345333408998723591/1615977382', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,,,
Sat Apr 03 15:21:14 +0000 2021,1.37837E+18,1.37837E+18,iPhone20 wwwww #SixTONESANN,1,FALSE,"[0, 27]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [15, 27]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 791616762521411584, 'id_str': '791616762521411584', 'name': 'きこまる', 'screen_name': 'Kitayugo333', 'location': '横顔', 'description': '', 'url': 'https://t.co/toH4HOJBNU', 'entities': {'url': {'urls': [{'url': 'https://t.co/toH4HOJBNU', 'expanded_url': 'http://twpf.jp/Kitayugo333', 'display_url': 'twpf.jp/Kitayugo333', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 500, 'friends_count': 520, 'listed_count': 51, 'created_at': 'Thu Oct 27 12:25:18 +0000 2016', 'favourites_count': 101923, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 66635, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1358007809229529088/jNu2fzuH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1358007809229529088/jNu2fzuH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/791616762521411584/1603294992', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,1,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:13 +0000 2021,1.37837E+18,1.37837E+18,iPhone20 #SixTONESANN,1,FALSE,"[0, 21]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [9, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1203316216300855296, 'id_str': '1203316216300855296', 'name': 'さとう🦀', 'screen_name': 'm703521', 'location': '', 'description': 'すとーんず広報用& SixTONESANN用アカウント 普段→@6TONES35', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 3, 'listed_count': 0, 'created_at': 'Sat Dec 07 14:12:11 +0000 2019', 'favourites_count': 28, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1547, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1307991324239388672/8a7EFfKT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1307991324239388672/8a7EFfKT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1203316216300855296/1611716858', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:13 +0000 2021,1.37837E+18,1.37837E+18,iPhone20ｗｗｗｗｗｗｗｗｗ #SixTONESANN,1,FALSE,"[0, 30]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [18, 30]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1238753655618068481, 'id_str': '1238753655618068481', 'name': 'みりんᐠ( ᐢ ᵕ ᐢ )ᐟ', 'screen_name': '6_mirin', 'location': 'アイコン:moonさん、ヘッダー:べーたさん', 'description': 'じゅりが時間を気にしながら 最後最後最後に 向かうよ(引用元:ジュリナクション)', 'url': 'https://t.co/lX5skygRym', 'entities': {'url': {'urls': [{'url': 'https://t.co/lX5skygRym', 'expanded_url': 'https://www.sixtones.jp/', 'display_url': 'sixtones.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 75, 'friends_count': 135, 'listed_count': 3, 'created_at': 'Sat Mar 14 09:08:10 +0000 2020', 'favourites_count': 19260, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13371, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286311004624715783/F6c5QmNl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286311004624715783/F6c5QmNl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1238753655618068481/1601032804', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:13 +0000 2021,1.37837E+18,1.37837E+18,"iPhone20www
 #SixTONESANN",1,FALSE,"[0, 25]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [13, 25]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1159433576112279552, 'id_str': '1159433576112279552', 'name': 'Rio︎☺︎', 'screen_name': 'st_fleur396', 'location': '', 'description': '00line ¦ SixTONES ¦ Taiga Kyomoto ¦ From 千葉 ¦ エリザベートからSixTONESへたどり着いた💎💗', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 20, 'friends_count': 85, 'listed_count': 0, 'created_at': 'Thu Aug 08 11:58:00 +0000 2019', 'favourites_count': 6080, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3847, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1159440071289761792/tvEhfLU2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1159440071289761792/tvEhfLU2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1159433576112279552/1565265773', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:10 +0000 2021,1.37837E+18,1.37837E+18,"iPhone20
www
#SixTONESANN",1,FALSE,"[0, 25]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [13, 25]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1015590192332222464, 'id_str': '1015590192332222464', 'name': 'からあげ', 'screen_name': 'Karaagenjin', 'location': '🌈🏰/💎🎶', 'description': '土曜深夜はミュート推奨', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 126, 'friends_count': 235, 'listed_count': 0, 'created_at': 'Sat Jul 07 13:35:45 +0000 2018', 'favourites_count': 20105, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6890, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1015878155817574400/DbNFhBBZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1015878155817574400/DbNFhBBZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1015590192332222464/1530986090', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,1,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:09 +0000 2021,1.37837E+18,1.37837E+18,iPhone20 #SixTONESANN,1,FALSE,"[0, 21]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [9, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1163407638870126593, 'id_str': '1163407638870126593', 'name': 'り', 'screen_name': 'six_0051', 'location': '', 'description': '愛だよ！！！', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 49, 'friends_count': 54, 'listed_count': 2, 'created_at': 'Mon Aug 19 11:09:47 +0000 2019', 'favourites_count': 1976, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1245, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1272087975325601799/3-4kOgxi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1272087975325601799/3-4kOgxi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1163407638870126593/1611910957', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:08 +0000 2021,1.37837E+18,1.37837E+18,"Sent from iPhone 20 😂
#SixTONESANN",1,FALSE,"[0, 34]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [22, 34]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2346104106, 'id_str': '2346104106', 'name': '🌈 Mikee 💎', 'screen_name': 'chsngrnbws', 'location': '🇵🇭・she/her', 'description': '✨ マイキー // 嵐一筋の人生 // ⛈️🌈💜・💎💗❤️・👑💜 // デジ 12.19・AYH 12.26 ・ARAFES 2020・This is 嵐・on eST 1.5 // 今日もとっても頑張りたいがー🐯🍅・ポジティブポジティブ💪・ #ありがとう嵐', 'url': 'https://t.co/UTmQk5fF0J', 'entities': {'url': {'urls': [{'url': 'https://t.co/UTmQk5fF0J', 'expanded_url': 'https://chsngrnbws.carrd.co/', 'display_url': 'chsngrnbws.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 458, 'friends_count': 395, 'listed_count': 2, 'created_at': 'Sun Feb 16 02:53:29 +0000 2014', 'favourites_count': 11988, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 29119, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1343078617924788224/8eAxWD0J_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1343078617924788224/8eAxWD0J_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2346104106/1610368769', 'profile_link_color': '915C83', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:06 +0000 2021,1.37837E+18,1.37837E+18,"iPhone20

#SixTONESANN",1,FALSE,"[0, 22]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [10, 22]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1198523477063434240, 'id_str': '1198523477063434240', 'name': 'あめ太🤟🤙👌', 'screen_name': 'neru_06lion15st', 'location': '自軍好き好きbot', 'description': '田舎の大学生 Imitation Rainから 兼eighter 2次元の民(i7とHQ!!等) 🦁担箱推し ヘッダーは 憩さんのフリーヘッダーをお借りしています アンリーなど、メンバーを貶す同G担が苦手', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 92, 'listed_count': 0, 'created_at': 'Sun Nov 24 08:47:49 +0000 2019', 'favourites_count': 17022, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 14294, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1352252989159837702/VYIMva_n_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1352252989159837702/VYIMva_n_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1198523477063434240/1589985548', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:21:05 +0000 2021,1.37837E+18,1.37837E+18,"iPhone20wwwww
 #SixTONESANN",1,FALSE,"[0, 27]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [15, 27]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1282307750035243013, 'id_str': '1282307750035243013', 'name': 'hinahoku', 'screen_name': 'hinahoku1', 'location': '', 'description': 'SixTONES 松村北斗/Snow Man 目黒蓮/ JK1', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 9, 'friends_count': 44, 'listed_count': 0, 'created_at': 'Sun Jul 12 13:36:21 +0000 2020', 'favourites_count': 8263, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6022, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1283406854391918592/LRN2rhug_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1283406854391918592/LRN2rhug_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1282307750035243013/1594563438', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
